d,2,2,3,3,2,8,7,6,7,6,6,4,2,8,3,6
t,4,5,5,4,2,5,12,3,8,11,9,4,1,11,2,4
a,2,6,3,4,2,11,3,3,3,11,2,10,2,6,3,8
k,3,6,4,4,1,4,7,8,1,7,6,11,3,8,2,11
b,4,7,5,5,5,8,6,6,7,6,6,6,2,8,7,10
c,2,5,3,3,2,6,8,7,8,8,7,13,1,9,4,10
g,5,9,6,7,4,6,7,6,6,10,7,10,2,9,5,9
n,4,4,5,6,2,7,7,14,2,4,6,8,6,8,0,8
x,3,9,6,7,5,7,6,2,6,7,5,8,3,6,7,7
c,4,7,6,5,4,7,8,8,6,5,7,13,4,7,4,8
w,4,6,6,4,4,10,11,3,2,4,9,7,7,11,0,7
m,5,9,8,6,10,7,7,3,2,7,4,8,15,6,3,7
t,3,11,5,8,1,9,15,0,6,6,11,8,0,8,0,8
w,4,8,6,6,6,8,10,2,3,6,8,8,7,11,1,8
o,5,5,7,4,4,8,5,4,5,8,4,8,3,8,4,8
q,5,6,6,8,6,9,8,7,2,4,7,11,3,9,5,10
u,3,1,4,2,1,7,8,6,8,7,10,8,3,10,1,8
f,5,9,6,7,6,6,10,6,5,8,5,8,3,10,8,10
e,3,6,3,4,3,4,7,5,8,7,6,13,0,8,6,9
o,6,10,6,7,4,9,6,8,6,10,3,8,4,8,4,6
w,12,12,11,7,5,6,11,2,3,7,11,7,9,12,1,7
l,4,9,5,7,3,3,3,7,8,1,0,5,1,6,1,6
h,3,5,5,4,3,7,7,3,6,10,6,8,3,8,3,8
c,6,9,6,6,4,7,8,6,8,13,7,10,3,11,4,6
w,10,11,10,8,6,2,11,2,3,10,11,9,8,10,2,6
n,5,8,7,6,5,7,6,10,5,6,4,5,4,7,4,9
d,4,8,6,6,4,7,9,7,7,11,6,4,4,8,5,9
m,5,9,7,4,4,6,4,3,2,8,4,10,7,3,1,8
e,4,5,5,4,5,6,7,4,3,7,7,9,4,11,8,11
t,2,9,4,6,1,9,14,0,6,5,11,8,0,8,0,8
d,5,11,7,8,7,9,8,5,5,10,5,4,4,8,5,9
q,6,10,8,7,7,8,5,7,4,5,7,10,6,6,8,9
j,7,11,9,8,6,8,4,4,6,8,6,7,5,6,5,7
z,4,8,5,6,4,9,9,6,4,7,5,8,3,8,10,7
q,2,2,3,3,2,8,8,5,2,7,8,10,2,9,4,9
y,4,7,6,5,5,8,5,6,4,6,9,8,3,8,8,4
t,3,2,4,4,2,7,12,3,6,7,11,8,2,11,1,7
r,2,6,3,4,2,6,9,9,4,7,5,8,2,7,5,11
m,5,2,6,4,4,8,6,6,4,7,7,8,8,6,2,7
y,7,8,7,6,4,3,11,2,7,12,11,6,0,10,2,5
z,4,8,6,6,6,7,8,2,7,7,6,7,1,9,9,8
y,7,9,8,7,4,2,10,3,7,12,12,7,1,11,2,5
c,5,11,5,8,4,4,7,5,6,11,9,14,2,10,4,7
i,2,11,2,9,2,7,7,0,8,7,6,8,0,8,3,8
i,1,6,0,8,1,7,7,4,4,7,6,8,0,8,0,8
m,11,15,10,8,6,8,11,5,5,4,5,9,9,9,2,7
w,9,11,8,8,7,5,10,4,3,9,8,7,9,11,3,5
v,3,5,5,8,2,7,8,4,3,7,14,8,3,9,0,8
a,2,4,3,3,1,11,3,3,2,11,2,9,2,6,2,9
d,5,10,5,6,4,6,8,4,6,9,6,6,5,9,6,5
p,3,5,5,4,2,7,10,4,4,12,5,3,1,10,2,8
z,2,7,3,5,1,7,7,3,13,9,6,8,0,8,8,8
p,4,9,5,6,2,3,12,8,1,10,6,3,1,10,4,8
r,2,4,4,3,2,8,7,3,5,10,4,7,2,7,3,10
w,4,7,6,5,3,5,8,5,1,7,8,8,8,9,0,8
z,3,5,5,8,4,12,4,2,5,9,3,7,1,8,5,10
d,3,8,5,6,4,10,6,3,6,11,4,7,3,8,2,9
g,3,9,4,7,2,7,7,8,7,5,6,9,2,7,6,11
q,7,9,7,10,8,8,9,7,2,7,7,11,4,10,8,6
y,5,10,6,8,6,8,7,6,5,5,9,8,3,9,10,7
i,1,7,0,4,0,7,7,4,4,7,6,8,0,8,0,8
n,5,9,8,6,4,11,6,4,5,10,1,4,5,8,1,7
x,4,8,6,6,6,7,7,3,5,6,5,10,2,7,8,8
n,3,7,4,5,2,7,7,14,2,5,6,8,5,8,0,8
b,1,0,1,1,1,7,7,7,4,6,6,7,1,8,6,9
c,5,6,6,5,5,6,7,4,5,7,6,11,5,10,8,11
e,3,4,5,3,3,6,7,2,8,11,7,9,2,8,4,8
u,3,7,3,5,1,7,6,13,5,8,13,8,3,9,0,8
a,1,3,3,2,1,11,2,3,2,10,2,9,1,6,2,8
w,5,5,7,4,4,7,11,3,2,6,9,8,8,11,0,8
s,1,0,2,1,1,8,7,4,7,5,6,7,0,8,7,8
g,2,6,3,4,2,7,6,6,6,7,3,10,1,8,4,10
l,2,3,3,2,1,7,4,2,7,8,2,10,0,7,2,8
c,3,6,4,4,1,5,7,7,10,6,6,13,1,8,4,8
s,4,10,4,8,4,9,8,5,9,5,5,5,1,6,9,7
w,5,10,7,7,7,7,7,6,2,7,8,8,6,8,4,10
h,5,4,5,6,2,7,7,15,0,7,6,8,3,8,0,8
d,5,7,7,6,6,6,7,5,7,7,6,9,4,5,6,5
x,5,7,7,5,6,8,6,2,5,6,7,7,3,10,10,8
m,5,9,6,6,6,8,5,11,0,6,9,8,7,5,0,7
k,6,9,9,7,5,3,9,3,7,11,11,11,3,8,3,5
p,6,9,8,7,6,8,9,4,4,12,5,4,1,10,3,8
b,5,9,8,7,7,10,6,3,6,10,4,6,2,8,5,10
c,4,8,5,6,3,5,8,7,8,9,8,14,1,9,4,9
i,6,10,5,6,3,10,6,4,6,14,3,6,2,9,4,11
x,3,7,4,5,2,8,7,4,4,7,6,8,2,8,4,8
r,4,11,5,8,3,6,9,11,5,7,5,8,3,8,5,10
h,3,3,4,4,2,7,9,14,1,7,3,8,3,8,0,8
j,4,8,3,11,3,8,8,3,3,12,5,5,3,8,6,10
i,0,3,1,2,1,7,7,1,6,7,6,8,0,8,2,8
g,5,10,5,7,4,6,6,6,5,10,7,13,2,9,5,9
x,2,2,3,3,2,8,7,3,8,6,6,8,2,8,6,8
k,4,6,6,4,4,8,6,1,6,10,5,9,4,7,5,8
u,6,7,6,5,3,3,8,5,7,10,10,9,3,9,2,6
n,10,13,12,7,5,3,11,6,3,14,12,9,6,9,0,8
b,4,10,6,7,5,11,6,3,8,10,3,7,2,8,5,12
j,4,7,6,5,2,5,9,3,6,15,7,9,1,6,1,7
m,3,6,6,4,7,6,5,3,1,6,5,8,7,7,2,8
n,4,5,5,7,3,7,7,15,2,4,6,8,6,8,0,8
d,6,11,8,8,7,7,7,7,8,7,6,5,6,8,4,7
i,4,8,5,6,3,7,6,2,6,7,6,8,0,9,4,8
u,3,7,5,6,5,7,7,4,4,6,6,9,4,8,1,8
p,5,11,7,8,6,8,9,5,4,12,5,4,2,10,3,8
q,2,3,3,3,2,8,8,5,2,5,7,10,2,9,5,9
o,5,11,6,8,3,8,7,9,8,7,6,8,3,8,4,8
i,0,6,0,4,0,7,7,5,3,7,6,8,0,8,0,8
h,3,5,4,7,2,7,8,15,1,7,5,8,3,8,0,8
r,5,9,5,4,4,9,7,4,6,10,2,6,5,5,5,6
o,3,6,5,4,3,8,8,8,4,7,6,5,3,8,3,7
w,13,13,12,7,5,1,9,5,3,12,13,9,8,9,0,7
l,2,6,4,4,2,6,4,2,10,7,1,10,0,7,3,7
g,4,6,4,4,3,6,7,5,5,9,8,11,2,8,4,10
s,1,0,1,0,0,8,7,3,6,5,6,7,0,8,7,8
l,4,4,4,6,1,0,0,6,6,0,1,5,0,8,0,8
s,4,4,4,6,2,8,9,6,9,5,5,5,0,7,9,8
x,5,9,7,7,3,7,8,1,9,10,6,8,3,8,4,7
r,4,11,4,8,3,6,9,10,5,7,6,8,3,8,6,11
m,5,6,6,8,4,8,7,12,2,6,9,8,8,6,0,8
n,6,11,9,8,6,11,8,2,5,10,2,4,7,10,2,8
i,1,3,2,2,0,7,8,1,6,13,6,8,0,8,0,8
b,2,5,4,3,3,9,7,2,5,10,5,6,2,8,4,9
h,5,10,7,8,7,6,8,5,5,7,6,7,6,7,6,11
z,4,8,5,6,2,7,7,4,15,9,6,8,0,8,8,8
p,4,7,5,5,4,6,9,6,5,9,7,4,2,10,3,7
r,3,6,3,4,2,6,9,9,4,7,4,7,2,7,5,10
o,1,1,2,1,1,8,7,7,4,7,6,8,2,8,3,8
r,7,11,6,6,4,8,8,5,5,9,4,9,7,5,6,11
j,4,9,4,7,2,8,9,2,4,13,4,5,1,8,6,8
u,8,10,8,8,5,4,8,5,9,11,10,9,3,9,2,6
t,4,6,4,4,3,6,11,3,7,11,9,4,2,12,3,5
d,4,5,5,4,4,7,7,7,7,7,6,5,2,8,3,7
z,1,0,2,1,0,7,7,2,10,9,6,8,0,8,6,8
u,3,2,4,3,2,7,8,6,8,8,10,8,3,9,1,8
m,5,11,6,8,4,7,7,12,2,7,9,8,9,6,0,8
i,1,6,0,4,0,7,7,5,3,7,6,8,0,8,0,8
i,1,4,1,2,1,7,7,1,7,7,6,8,0,8,2,8
h,6,8,9,6,7,5,8,3,7,10,9,9,4,9,4,6
w,6,9,8,7,6,8,8,4,1,7,9,8,8,10,0,8
u,9,12,8,6,3,5,4,5,5,4,8,7,6,7,2,7
g,7,8,9,7,9,7,8,5,3,7,7,8,10,10,10,7
y,1,1,2,1,0,7,10,2,2,7,12,8,1,11,0,8
a,4,9,5,7,4,7,5,3,0,7,1,8,2,7,1,8
a,4,11,6,8,4,12,2,3,3,11,1,9,3,7,3,9
m,7,9,10,6,6,10,5,2,6,9,4,7,8,6,2,8
r,4,8,6,6,6,8,6,7,3,7,5,7,4,6,7,8
r,4,10,4,7,5,5,10,7,3,7,4,9,2,6,5,11
l,2,5,4,3,2,7,4,1,8,8,2,10,0,7,2,8
b,1,1,2,1,1,7,7,7,5,6,6,7,1,8,7,9
w,5,10,7,8,8,7,9,6,4,8,8,7,10,9,4,10
n,3,4,4,6,2,7,7,14,2,5,6,8,6,8,0,8
z,3,6,5,4,5,7,8,2,7,7,6,8,0,8,8,8
t,4,10,5,7,4,8,10,0,8,6,11,8,0,10,1,8
c,4,4,5,6,2,6,7,7,11,6,6,13,1,7,4,9
v,8,11,7,8,5,2,11,2,3,10,11,8,2,10,1,8
j,2,6,3,4,2,8,6,3,6,12,5,9,1,6,1,6
i,0,8,0,5,0,7,7,4,4,7,6,8,0,8,0,8
e,6,14,5,8,4,8,7,4,4,11,5,9,3,9,8,11
i,3,11,3,8,4,7,7,0,8,7,6,8,0,8,3,8
m,4,6,4,4,2,8,7,12,1,6,9,8,8,6,0,8
h,1,0,1,1,0,7,7,11,1,7,6,8,3,8,0,8
g,2,0,2,1,1,8,6,5,5,6,5,9,1,8,5,10
l,7,15,7,8,4,7,5,4,5,12,9,11,3,9,6,9
r,1,0,2,0,1,6,10,7,2,7,5,8,2,7,4,9
l,4,4,4,6,1,0,0,6,6,0,1,5,0,8,0,8
t,1,0,2,0,0,8,14,2,4,6,10,8,0,8,0,8
z,4,10,5,7,4,6,8,6,10,7,7,10,1,9,8,8
n,5,9,7,6,4,9,7,3,5,10,4,6,5,9,1,7
l,3,8,4,6,2,7,3,0,9,9,2,11,0,7,2,8
o,4,9,5,7,4,8,7,8,5,10,6,7,3,8,3,8
b,9,15,7,9,5,7,7,5,5,10,6,8,6,6,9,10
y,3,5,5,8,6,7,11,3,3,7,8,9,3,11,7,5
i,3,11,4,8,2,7,7,0,8,14,6,8,0,8,1,8
r,3,9,4,6,3,5,11,8,4,7,3,9,3,7,6,11
l,2,4,2,3,1,5,4,5,7,2,2,4,1,7,1,6
s,6,10,8,8,11,7,7,3,2,7,6,7,3,8,12,2
u,5,8,7,6,6,8,8,8,5,6,7,9,3,8,4,6
k,7,11,10,8,6,4,9,2,8,10,10,10,3,8,4,6
f,4,9,6,6,5,7,9,3,6,12,6,6,3,9,3,7
c,4,9,5,7,3,6,8,9,8,9,8,12,2,10,4,9
f,6,9,8,7,5,9,8,1,8,14,5,6,5,8,5,9
e,5,8,7,6,5,7,7,2,7,11,6,9,3,8,4,9
n,4,9,5,6,4,7,8,6,5,7,6,6,6,9,1,6
x,4,11,7,8,6,8,8,2,6,7,6,6,6,10,9,8
n,6,9,8,6,6,6,7,8,6,7,5,7,3,8,3,9
u,5,8,5,6,3,3,8,5,7,10,10,10,3,9,2,6
k,2,6,4,4,4,7,7,3,5,6,5,8,3,8,3,9
v,5,10,5,7,3,3,11,3,4,10,12,8,2,10,1,8
a,2,7,4,4,1,8,6,3,0,7,0,8,2,7,1,8
o,5,7,7,6,5,6,6,6,7,9,6,8,3,6,5,6
w,10,15,11,8,7,7,8,2,4,6,9,6,11,9,3,5
e,6,9,8,7,5,7,7,3,9,11,8,9,2,8,4,8
o,5,9,7,6,4,7,7,9,4,7,6,8,3,8,3,7
l,2,2,3,3,2,4,4,4,7,2,1,6,1,7,1,6
w,5,8,7,6,6,7,11,2,2,7,8,8,7,12,1,8
y,6,8,6,6,3,4,10,3,7,11,11,5,1,11,3,4
n,4,5,5,4,5,7,8,4,3,6,5,8,6,8,4,7
t,4,6,4,4,2,5,12,3,6,11,9,4,2,11,2,5
g,3,4,4,3,2,6,7,5,5,9,7,10,2,9,4,9
i,2,10,2,8,3,7,7,0,7,7,6,8,0,8,3,8
i,1,5,1,4,1,7,7,1,7,7,6,8,0,8,2,8
z,10,15,10,9,7,8,6,3,9,12,6,9,4,5,8,7
j,2,2,3,4,1,10,6,2,7,12,4,9,1,6,1,7
d,3,4,4,7,2,5,7,11,8,6,5,5,3,8,4,8
b,3,7,5,5,5,7,8,7,5,7,6,6,2,8,6,9
q,3,6,5,4,4,8,5,7,4,7,7,6,3,6,5,8
v,3,3,4,1,1,5,13,3,2,9,11,7,2,11,1,8
t,6,11,8,9,6,6,7,8,7,8,9,7,3,9,6,10
k,9,12,10,7,5,7,7,3,6,10,9,9,6,12,4,8
a,3,11,6,8,2,9,5,3,1,8,1,8,3,7,2,8
m,6,11,8,6,5,10,3,4,2,10,2,9,9,1,1,8
w,5,8,8,6,3,4,8,5,2,7,9,8,8,9,0,8
d,6,10,9,8,7,10,6,2,7,11,4,7,5,6,4,10
c,1,3,2,2,1,6,8,7,7,8,7,13,1,9,4,10
k,4,10,6,7,8,9,7,3,4,5,6,8,7,9,7,6
s,3,10,4,7,4,8,7,7,5,7,7,8,2,8,8,8
z,4,9,5,7,4,9,6,6,10,7,5,6,1,7,8,8
x,4,7,4,4,1,7,7,5,4,7,6,8,3,8,4,8
g,7,9,7,7,5,5,7,6,6,10,8,11,2,9,4,10
c,5,9,5,7,3,3,8,5,8,11,10,13,1,9,3,7
f,3,6,4,4,3,5,10,3,6,10,9,5,2,10,3,6
w,1,0,2,0,1,7,8,3,0,7,8,8,5,10,0,8
n,6,11,8,8,9,6,7,3,4,8,8,9,8,9,7,5
m,3,4,5,3,3,10,6,3,4,9,4,7,6,5,1,8
m,4,6,7,4,6,12,3,3,1,10,4,9,8,6,2,8
o,3,1,4,2,2,7,8,7,5,7,7,8,2,8,3,8
m,13,14,13,8,6,5,9,5,7,4,3,11,9,9,2,8
l,2,5,3,3,1,6,4,1,8,7,2,10,0,7,2,8
l,3,7,4,5,3,9,3,1,6,9,2,9,1,6,2,9
h,4,4,4,6,2,7,10,15,2,7,3,8,3,8,0,8
q,5,9,6,8,3,8,7,8,6,6,7,9,3,8,5,9
r,6,11,8,8,8,7,9,6,5,8,6,8,5,8,7,12
c,1,3,2,1,1,6,8,6,6,8,7,13,1,9,3,10
g,4,9,4,4,3,8,6,4,2,9,6,8,3,9,7,7
k,3,6,3,4,1,3,7,7,3,7,6,11,4,8,2,11
d,4,9,6,6,8,8,9,5,4,8,7,6,7,10,10,5
e,6,14,5,8,4,8,8,4,5,11,5,9,3,9,8,11
f,1,3,2,2,1,5,10,4,4,10,8,5,1,9,3,7
b,7,10,9,7,7,9,6,4,7,9,5,6,2,8,7,10
r,6,10,9,7,8,9,8,6,6,8,5,7,5,9,6,12
h,3,4,5,2,2,7,7,3,6,10,6,8,3,8,3,8
s,7,15,7,8,4,5,9,3,5,13,8,7,3,7,4,7
m,2,1,3,1,2,6,6,6,4,7,7,10,6,5,2,9
o,3,5,4,4,3,8,7,7,4,9,5,8,2,8,2,8
e,3,7,3,5,2,3,6,6,11,7,7,15,0,8,7,7
e,5,6,5,8,3,3,7,6,11,7,6,15,0,8,7,7
w,5,7,7,6,9,7,6,4,5,7,5,8,9,9,7,8
n,4,6,4,4,2,7,7,14,2,5,6,8,6,8,0,8
v,3,3,4,2,1,5,13,4,3,10,11,6,2,10,1,8
a,4,8,6,6,3,9,2,2,2,7,1,8,2,7,3,7
t,4,11,6,8,5,7,11,3,6,7,11,8,2,12,1,8
g,1,3,2,2,1,7,6,5,4,7,6,10,2,9,3,9
v,2,2,3,3,1,5,12,3,3,9,11,9,2,10,1,8
u,5,10,6,8,3,7,4,15,6,7,14,8,3,9,0,8
q,2,2,3,3,2,8,8,7,3,5,6,10,2,9,5,10
g,6,9,5,4,3,7,8,6,6,10,5,6,4,7,5,7
z,5,6,4,8,3,11,4,3,5,11,4,8,3,9,7,10
j,5,9,6,6,2,9,4,3,9,15,4,11,0,7,0,8
h,7,10,7,5,3,8,7,4,4,9,7,7,6,10,5,9
n,5,8,7,6,3,10,7,3,5,10,2,5,5,8,1,7
k,4,4,4,6,2,3,6,8,2,7,6,11,4,8,2,11
k,8,10,11,8,6,8,6,2,8,10,4,9,4,7,5,9
f,5,7,6,5,6,7,8,6,4,8,6,8,3,10,8,10
j,3,9,4,7,1,12,2,9,4,14,5,13,1,6,0,8
n,2,4,3,3,2,7,8,5,4,7,6,6,5,9,2,6
q,5,8,5,9,7,8,7,7,3,8,6,9,3,9,6,7
n,3,6,4,4,3,7,9,6,4,7,6,7,5,9,1,7
x,4,5,7,4,3,6,8,1,9,10,8,8,2,8,3,7
f,6,9,8,6,5,10,8,2,6,13,4,5,3,9,3,9
c,1,0,1,1,0,6,7,6,8,7,6,14,0,8,4,10
i,4,10,5,7,3,7,7,0,7,13,6,8,0,8,1,8
x,4,7,5,5,4,8,6,2,5,6,7,7,2,9,7,9
z,2,7,3,5,2,7,7,3,11,8,6,8,0,8,7,8
h,3,3,4,4,2,7,8,14,1,7,5,8,3,8,0,8
q,7,8,9,12,11,9,9,7,0,6,7,10,9,14,6,7
v,4,6,4,4,2,2,11,4,3,12,11,8,2,11,1,7
f,4,10,6,8,6,4,10,3,5,10,10,6,2,10,3,6
y,3,4,5,5,1,6,10,3,1,8,13,8,1,11,0,8
c,4,6,5,5,4,6,7,4,4,7,6,11,4,9,8,10
l,2,6,4,4,2,9,4,1,8,10,3,10,0,7,2,10
f,5,11,5,8,4,1,12,4,4,11,10,8,0,8,2,6
z,8,12,8,6,5,10,3,4,7,12,3,11,3,6,7,11
w,3,3,5,5,3,5,8,5,1,7,8,8,8,10,0,8
p,7,10,10,8,5,6,13,7,2,11,5,2,1,11,4,8
f,3,7,4,4,1,2,12,5,6,12,10,8,0,8,2,6
f,4,8,6,6,7,9,7,1,5,9,5,5,3,10,4,6
e,4,7,5,5,4,6,7,7,9,8,8,10,3,8,6,8
x,4,9,6,6,5,7,7,3,9,5,7,9,5,7,8,8
a,2,0,3,1,0,8,4,2,0,7,2,8,2,6,1,8
p,1,1,2,1,1,5,11,8,2,9,6,4,1,9,3,8
q,4,7,6,7,3,9,6,8,7,7,5,10,3,8,4,8
i,1,11,0,8,0,7,7,4,4,7,6,8,0,8,0,8
a,3,9,5,6,4,8,2,1,2,6,2,7,3,6,4,7
h,4,9,6,6,5,6,7,7,6,7,6,11,3,8,3,9
l,4,7,5,5,4,6,8,8,5,7,5,10,3,7,4,11
l,3,9,4,6,3,6,5,0,8,8,3,11,0,8,2,8
j,2,2,3,4,1,10,6,2,7,12,3,8,1,6,1,7
v,7,9,7,5,3,6,10,4,3,8,8,5,5,12,3,9
r,2,1,2,1,1,6,9,8,4,7,5,8,2,7,4,11
j,3,8,4,6,2,9,6,2,8,15,4,8,0,7,0,7
v,6,10,8,7,5,6,11,3,2,8,11,8,3,10,4,8
n,5,9,8,7,4,10,6,3,5,10,2,5,6,9,1,7
f,4,5,5,7,2,1,14,5,4,12,10,5,0,8,2,5
u,2,3,3,2,1,4,8,4,5,11,10,9,3,9,1,6
f,3,5,4,8,2,0,12,4,6,12,12,9,0,8,2,6
g,7,12,6,6,4,6,7,7,5,9,7,6,4,8,5,6
g,5,10,5,8,4,5,6,6,5,9,8,12,2,9,4,10
f,6,9,8,7,6,5,11,6,5,12,8,5,3,9,2,5
x,9,14,10,8,5,3,9,4,8,12,11,9,4,8,3,5
s,2,3,3,2,1,7,7,2,7,10,5,8,1,8,4,8
w,3,2,5,3,3,8,11,3,2,6,9,8,7,11,0,8
r,3,7,5,5,3,10,7,4,6,10,2,7,3,7,4,10
h,3,6,4,4,3,7,8,12,1,7,4,8,3,8,0,8
t,3,3,4,2,1,5,11,3,7,11,9,4,1,10,2,5
z,5,11,7,8,3,7,7,4,15,9,6,8,0,8,9,8
m,3,1,4,3,3,8,6,6,4,7,7,8,7,5,1,7
e,6,10,9,8,6,6,8,4,9,11,9,9,2,9,5,6
t,5,11,6,8,5,9,12,4,6,6,11,8,3,12,1,8
m,7,9,10,6,8,5,7,3,5,9,9,9,10,6,3,8
p,2,4,4,2,2,7,10,4,3,12,5,3,1,10,2,8
c,2,4,3,2,1,5,9,4,7,11,9,11,1,9,2,7
l,3,10,5,8,4,7,4,2,7,7,2,9,1,6,3,8
c,5,9,6,7,4,5,7,6,9,6,6,10,1,6,5,10
v,5,9,5,7,2,3,12,4,4,10,12,7,3,10,1,8
x,2,1,2,1,0,7,7,4,4,7,6,8,3,8,4,8
j,2,9,2,6,2,14,4,4,4,12,1,8,0,7,0,8
w,5,8,5,6,5,5,10,3,3,9,7,7,7,11,2,5
o,3,6,5,4,5,8,7,5,1,7,6,8,8,8,4,9
g,5,10,6,7,7,7,5,6,3,7,6,11,4,8,7,7
t,6,8,6,6,4,6,11,4,5,11,9,5,3,12,2,4
r,4,8,5,6,4,10,6,3,6,10,3,7,3,7,4,11
c,4,10,5,8,2,5,7,7,10,7,5,13,1,9,4,8
x,4,8,5,6,4,8,7,3,8,5,6,7,3,9,7,7
i,1,10,0,7,0,7,7,4,4,7,6,8,0,8,0,8
